"Date","AY","Fund_Code","Fund_Title","Fund_Title_Long","Fall_Original_Offers_Count","Fall_Original_Offers_Amount","Fall_Current_Offered_Count","Fall_Current_Offered_Amount","Fall_Offered_Count","Fall_Offered_Amount","Fall_Accepted_Count","Fall_Accepted_Amount","Fall_Original_Declined_Count","Fall_Declined_Amount","Fall_Cancelled_Count","Fall_Cancelled_Amount","Fall_Authorized_Count","Fall_Authorized_Amount","Fall_Paid_Count","Fall_Paid_Amount","Spring_Original_Offers_Count","Spring_Original_Offers_Amount","Spring_Current_Offered_Count","Spring_Current_Offered_Amount","Spring_Offered_Count","Spring_Offered_Amount","Spring_Accepted_Count","Spring_Accepted_Amount","Spring_Original_Declined_Count","Spring_Declined_Amount","Spring_Cancelled_Count","Spring_Cancelled_Amount","Spring_Authorized_Count","Spring_Authorized_Amount","Spring_Paid_Count","Spring_Paid_Amount","Summer_Original_Offers_Count","Summer_Original_Offers_Amount","Summer_Current_Offered_Count","Summer_Current_Offered_Amount","Summer_Offered_Count","Summer_Offered_Amount","Summer_Accepted_Count","Summer_Accepted_Amount","Summer_Original_Declined_Count","Summer_Declined_Amount","Summer_Cancelled_Count","Summer_Cancelled_Amount","Summer_Authorized_Count","Summer_Authorized_Amount","Summer_Paid_Count","Summer_Paid_Amount","Fund_Type","Fund_Source","Federal_Fund_ID","Fund_Cross_Reference","TOT_CURRENT_OFFERED_COUNT","TOT_CURRENT_OFFERED_AMOUNT","TOT_OFFERED_COUNT","TOT_OFFERED_AMOUNT","TOT_ACCEPTED_COUNT","TOT_ACCEPTED_AMOUNT","TOT_ORIGINAL_DECLINED_COUNT","TOT_DECLINED_AMOUNT","TOT_CANCELLED_COUNT","TOT_CANCELLED_AMOUNT","TOT_AUTHORIZED_COUNT","TOT_AUTHORIZED_AMOUNT","TOT_PAID_COUNT","TOT_PAID_AMOUNT"
"15-JUN-20","2021","20CITY","Classic City Scholars Waiver","Classic City Scholars Waiver",63,0,50,0,13,0,50,0,0,0,13,0,0,0,0,0,63,0,50,0,13,0,50,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UA Scholarship","UGA Funding Source","","",100,0,26,0,100,0,0,0,26,0,0,0,0,0
"15-JUN-20","1819","20CLAS","Classic Scholars Waiver","Classic Scholars Waiver",3415,0,1181,0,2234,0,1181,0,0,0,2234,0,0,0,0,0,3438,0,1134,0,2304,0,1134,0,0,0,2304,0,0,0,0,0,9,0,8,0,1,0,8,0,0,0,1,0,0,0,0,0,"UA Scholarship","UGA Funding Source","","",2323,0,4539,0,2323,0,0,0,4539,0,0,0,0,0
"15-JUN-20","1920","20CLAS","Classic Scholars Waiver","Classic Scholars Waiver",2527,0,1143,0,1384,0,1143,0,0,0,1384,0,0,0,0,0,2536,0,1140,0,1396,0,1140,0,0,0,1396,0,0,0,0,0,18,0,18,0,0,0,18,0,0,0,0,0,0,0,0,0,"UA Scholarship","UGA Funding Source","","",2301,0,2780,0,2301,0,0,0,2780,0,0,0,0,0
"15-JUN-20","2021","20CLAS","Classic Scholars Waiver","Classic Scholars Waiver",1034,0,961,0,73,0,961,0,0,0,73,0,0,0,0,0,1034,0,961,0,73,0,961,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UA Scholarship","UGA Funding Source","","",1922,0,146,0,1922,0,0,0,146,0,0,0,0,0
"15-JUN-20","1819","20CMNW","Charles McDonald Brown Sch","Charles McDonald Brown Scholarship",110,270000,44,110000,66,0,44,110000,0,0,66,165000,0,0,44,110000,110,270000,44,110000,66,0,44,110000,0,0,66,165000,0,0,44,110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UA Scholarship","UGA Funding Source","","",88,220000,132,0,88,220000,0,0,132,330000,0,0,88,220000
"15-JUN-20","1920","20CMNW","Charles McDonald Brown Sch","Charles McDonald Brown Scholarship",115,287500,51,127500,64,0,51,127500,0,0,64,160000,0,0,51,127500,113,282500,51,127500,62,0,51,127500,0,0,62,155000,0,0,48,120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UA Scholarship","UGA Funding Source","","",102,255000,126,0,102,255000,0,0,126,315000,0,0,99,247500
"15-JUN-20","1819","20FFFW","UGA Foundation Fellowship","UGA Foundation Fellowship with Full Waiver",39,356421,34,352012,5,0,34,352012,0,0,5,41814,0,0,35,352012,39,352406,34,341862,5,0,34,341862,0,0,5,41814,0,0,34,341862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UA Scholarship","UGA Funding Source","","",68,693874,10,0,68,693874,0,0,10,83628,0,0,69,693874
"15-JUN-20","1920","20FFFW","UGA Foundation Fellowship","UGA Foundation Fellowship with Full Waiver",40,392070,37,384304,3,0,37,384304,0,0,3,33292,0,0,37,384304,40,392070,37,384304,3,0,37,384304,0,0,3,33292,0,0,37,384304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UA Scholarship","UGA Funding Source","","",74,768608,6,0,74,768608,0,0,6,66584,0,0,74,768608
"15-JUN-20","1819","20FFNW","UGA Foundation Fellowship","UGA Foundation Fellowship",60,357701,56,348084,4,0,56,348084,0,0,4,25500,0,0,56,348084,61,364151,57,348084,4,0,57,348084,0,0,4,25800,0,0,56,348084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UA Scholarship","UGA Funding Source","","",113,696168,8,0,113,696168,0,0,8,51300,0,0,112,696168
"15-JUN-20","1920","20FFNW","UGA Foundation Fellowship","UGA Foundation Fellowship",65,399797,59,367605,6,0,59,367605,0,0,6,38742,0,0,58,355769,65,400261,59,367605,6,0,59,367605,0,0,6,38742,0,0,58,361919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UA Scholarship","UGA Funding Source","","",118,735210,12,0,118,735210,0,0,12,77484,0,0,116,717688
"15-JUN-20","1920","20FGEN","UGAF First-Generation Sch","UGA Foundation First-Generation Scholarship",15,37500,0,0,15,0,0,0,0,0,15,37500,0,0,12,0,15,37500,0,0,15,0,0,0,0,0,15,37500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UA Scholarship","UGA Funding Source","","",0,0,30,0,0,0,0,0,30,75000,0,0,12,0
"15-JUN-20","1819","20FTNW","Hoard Memorial First Tee","Hoard Memorial First Tee",3,3500,3,3000,0,0,3,3000,0,0,0,0,0,0,3,3000,3,3500,3,3000,0,0,3,3000,0,0,0,0,0,0,3,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UA Scholarship","UGA Funding Source","","",6,6000,0,0,6,6000,0,0,0,0,0,0,6,6000
"15-JUN-20","1920","20FTNW","Hoard Memorial First Tee","Hoard Memorial First Tee",4,4500,4,4500,0,0,4,4500,0,0,0,0,0,0,4,5000,4,4500,4,4500,0,0,4,4500,0,0,0,0,0,0,4,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UA Scholarship","UGA Funding Source","","",8,9000,0,0,8,9000,0,0,0,0,0,0,8,9500
"15-JUN-20","1920","20GAI2","GA Incentive Scholarship","GA Incentive Scholarship",49,49000,16,16000,33,0,16,16000,0,0,33,33000,0,0,16,16000,49,49000,16,16000,33,0,16,16000,0,0,33,33000,0,0,16,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UA Scholarship","UGA Funding Source","","",32,32000,66,0,32,32000,0,0,66,66000,0,0,32,32000
"15-JUN-20","2021","20GAI2","GA Incentive Scholarship","GA Incentive Scholarship",30,30000,29,29000,1,0,29,29000,0,0,1,1000,0,0,0,0,30,30000,29,29000,1,0,29,29000,0,0,1,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UA Scholarship","UGA Funding Source","","",58,58000,2,0,58,58000,0,0,2,2000,0,0,0,0
"15-JUN-20","1819","20GAIN","GA Incentive Scholarship","GA Incentive Scholarship",92,44500,73,36000,19,0,73,36000,0,0,19,9000,0,0,72,36000,91,44000,72,35000,19,0,72,35000,0,0,19,9000,0,0,71,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UA Scholarship","UGA Funding Source","","",145,71000,38,0,145,71000,0,0,38,18000,0,0,143,71000
"15-JUN-20","1920","20GAIN","GA Incentive Scholarship","GA Incentive Scholarship",50,23000,47,23500,3,0,47,23500,0,0,3,500,0,0,47,23500,47,21500,45,22500,2,0,45,22500,0,0,2,0,0,0,41,19500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UA Scholarship","UGA Funding Source","","",92,46000,5,0,92,46000,0,0,5,500,0,0,88,43000
"15-JUN-20","1819","20GFNW","Goizueta Foundation Scholar","Goizueta Foundation Scholar",20,27000,18,27000,2,0,18,27000,0,0,2,1500,0,0,19,27000,20,27000,18,27000,2,0,18,27000,0,0,2,3000,0,0,18,27000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UA Scholarship","UGA Funding Source","","N1",36,54000,4,0,36,54000,0,0,4,4500,0,0,37,54000
"15-JUN-20","1920","20GFNW","Goizueta Foundation Scholar","Goizueta Foundation Scholar",17,19500,17,25500,0,0,17,25500,0,0,0,0,0,0,17,25500,14,16500,14,21000,0,0,14,21000,0,0,0,0,0,0,14,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UA Scholarship","UGA Funding Source","","N1",31,46500,0,0,31,46500,0,0,0,0,0,0,31,46500
"15-JUN-20","1819","20GGNW","Goizueta General Scholarship","Goizueta General Scholarship",10,12000,9,13500,1,0,9,13500,0,0,1,1500,0,0,9,13500,10,12000,9,12000,1,0,9,12000,0,0,1,1500,0,0,8,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UA Scholarship","UGA Funding Source","","N1",18,25500,2,0,18,25500,0,0,2,3000,0,0,17,25500
"15-JUN-20","1920","20GGNW","Goizueta General Scholarship","Goizueta General Scholarship",6,9000,4,6000,2,0,4,6000,0,0,2,3000,0,0,4,6000,6,9000,4,6000,2,0,4,6000,0,0,2,3000,0,0,4,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UA Scholarship","UGA Funding Source","","N1",8,12000,4,0,8,12000,0,0,4,6000,0,0,8,12000
"15-JUN-20","1920","20GLEN","Glenn Family Scholarship","Glenn Family Scholarship",1,1000,1,1000,0,0,1,1000,0,0,0,0,0,0,1,1000,1,1000,1,1000,0,0,1,1000,0,0,0,0,0,0,1,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UA Scholarship","UGA Funding Source","","",2,2000,0,0,2,2000,0,0,0,0,0,0,2,2000
"15-JUN-20","1819","20GLNW","Goizueta Leadership Sch","Goizueta Leadership Sch",4,5625,4,12750,0,0,4,12750,0,0,0,0,0,0,4,12750,4,5625,4,9000,0,0,4,9000,0,0,0,0,0,0,3,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UA Scholarship","UGA Funding Source","","N1",8,21750,0,0,8,21750,0,0,0,0,0,0,7,21750
"15-JUN-20","1819","20GTNW","Goizueta Transfer Scholarship","Goizueta Transfer Scholarship",7,8000,6,12000,1,0,6,12000,0,0,1,0,0,0,6,12000,6,6000,5,10000,1,0,5,10000,0,0,1,0,0,0,5,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UA Scholarship","UGA Funding Source","","N1",11,22000,2,0,11,22000,0,0,2,0,0,0,11,22000
"15-JUN-20","1920","20GTNW","Goizueta Transfer Scholarship","Goizueta Transfer Scholarship",3,2000,2,3000,1,0,2,3000,0,0,1,0,0,0,2,3000,2,1000,1,1000,1,0,1,1000,0,0,1,0,0,0,1,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UA Scholarship","UGA Funding Source","","N1",3,4000,2,0,3,4000,0,0,2,0,0,0,3,4000
"15-JUN-20","1819","20GUNW","Goizueta Undergraduate Sch","Goizueta Undergraduate Sch",15,18000,14,28000,1,0,14,28000,0,0,1,0,0,0,14,28000,14,16000,13,24000,1,0,13,24000,0,0,1,0,0,0,12,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UA Scholarship","UGA Funding Source","","N1",27,52000,2,0,27,52000,0,0,2,0,0,0,26,52000
"15-JUN-20","1920","20GUNW","Goizueta Undergraduate Sch","Goizueta Undergraduate Sch",5,8000,5,10000,0,0,5,10000,0,0,0,0,0,0,5,10000,5,8000,5,10000,0,0,5,10000,0,0,0,0,0,0,5,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UA Scholarship","UGA Funding Source","","N1",10,20000,0,0,10,20000,0,0,0,0,0,0,10,20000
"15-JUN-20","1819","20HSFW","Henry King Stanford Sch","Henry King Stanford Scholarship with Full Waiver",6,9000,1,1500,5,0,1,1500,0,0,5,7500,0,0,1,1500,6,9000,1,1500,5,0,1,1500,0,0,5,7500,0,0,1,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UA Scholarship","UGA Funding Source","","",2,3000,10,0,2,3000,0,0,10,15000,0,0,2,3000
"15-JUN-20","1920","20HSFW","Henry King Stanford Sch","Henry King Stanford Scholarship with Full Waiver",4,6000,2,4000,2,0,2,4000,0,0,2,3000,0,0,2,3000,4,6000,2,4000,2,0,2,4000,0,0,2,3000,0,0,2,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UA Scholarship","UGA Funding Source","","",4,8000,4,0,4,8000,0,0,4,6000,0,0,4,7000
"15-JUN-20","2021","20HSFW","Henry King Stanford Sch","Henry King Stanford Scholarship with Full Waiver",3,7500,3,7500,0,0,3,7500,0,0,0,0,0,0,0,0,3,7500,3,7500,0,0,3,7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UA Scholarship","UGA Funding Source","","",6,15000,0,0,6,15000,0,0,0,0,0,0,0,0
"15-JUN-20","1819","20HSNW","Henry King Stanford Sch","Henry King Stanford Scholarship",1,1500,1,1500,0,0,1,1500,0,0,0,0,0,0,1,1500,1,1500,1,1500,0,0,1,1500,0,0,0,0,0,0,1,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UA Scholarship","UGA Funding Source","","",2,3000,0,0,2,3000,0,0,0,0,0,0,2,3000
"15-JUN-20","2021","20HSNW","Henry King Stanford Sch","Henry King Stanford Scholarship",2,5000,2,5000,0,0,2,5000,0,0,0,0,0,0,0,0,2,5000,2,5000,0,0,2,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UA Scholarship","UGA Funding Source","","",4,10000,0,0,4,10000,0,0,0,0,0,0,0,0
"15-JUN-20","1819","20KIPP","Rothberg KIPP Scholarship","Rothberg KIPP Scholarship",2,1500,2,2000,0,0,2,2000,0,0,0,0,0,0,2,2000,2,1500,1,1000,1,0,1,1000,0,0,1,0,0,0,1,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UA Scholarship","UGA Funding Source","","",3,3000,1,0,3,3000,0,0,1,0,0,0,3,3000
"15-JUN-20","1920","20KIPP","Rothberg KIPP Scholarship","Rothberg KIPP Scholarship",2,500,1,1000,1,0,1,1000,0,0,1,0,0,0,1,1000,2,500,1,1000,1,0,1,1000,0,0,1,0,0,0,1,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UA Scholarship","UGA Funding Source","","",2,2000,2,0,2,2000,0,0,2,0,0,0,2,2000
"15-JUN-20","1819","20OUFW","One UGA II Scholarship","One UGA II Scholarship with Full Waiver",275,204750,77,57750,198,0,77,57750,0,0,198,147000,0,0,78,57750,275,204000,76,54750,199,0,76,54750,0,0,199,147750,0,0,74,54750,3,2250,3,2250,0,0,3,2250,0,0,0,0,0,0,3,2250,"UA Scholarship","UGA Funding Source","","",156,114750,397,0,156,114750,0,0,397,294750,0,0,155,114750
"15-JUN-20","1920","20OUFW","One UGA II Scholarship","One UGA II Scholarship with Full Waiver",167,124500,84,63000,83,0,84,63000,0,0,83,62250,0,0,84,62250,167,124500,84,63000,83,0,84,63000,0,0,83,62250,0,0,82,61500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UA Scholarship","UGA Funding Source","","",168,126000,166,0,168,126000,0,0,166,124500,0,0,166,123750
"15-JUN-20","2021","20OUFW","One UGA II Scholarship","One UGA II Scholarship with Full Waiver",71,53250,61,45750,10,0,61,45750,0,0,10,7500,0,0,0,0,71,53250,61,45750,10,0,61,45750,0,0,10,7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UA Scholarship","UGA Funding Source","","",122,91500,20,0,122,91500,0,0,20,15000,0,0,0,0
"15-JUN-20","1819","20OUNW","One UGA II Scholarship","One UGA II Scholarship",174,126750,118,87750,56,0,118,87750,0,0,56,38250,0,0,117,87750,172,125250,114,79500,58,0,114,79500,0,0,58,40500,0,0,107,79500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UA Scholarship","UGA Funding Source","","",232,167250,114,0,232,167250,0,0,114,78750,0,0,224,167250
"15-JUN-20","1920","20OUNW","One UGA II Scholarship","One UGA II Scholarship",156,113250,102,76500,54,0,102,76500,0,0,54,37500,0,0,101,75750,155,112500,102,75750,53,0,102,75750,0,0,53,36750,0,0,94,69750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UA Scholarship","UGA Funding Source","","",204,152250,107,0,204,152250,0,0,107,74250,0,0,195,145500
"15-JUN-20","2021","20OUNW","One UGA II Scholarship","One UGA II Scholarship",56,42000,51,38250,5,0,51,38250,0,0,5,3750,0,0,0,0,56,42000,51,38250,5,0,51,38250,0,0,5,3750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UA Scholarship","UGA Funding Source","","",102,76500,10,0,102,76500,0,0,10,7500,0,0,0,0
"15-JUN-20","1819","20P2FW","Presidential Scholarship II","Presidential Scholarship II",28,42000,25,37500,3,0,25,37500,0,0,3,0,0,0,25,37500,29,43500,26,38250,3,0,26,38250,0,0,3,1500,0,0,26,38250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UA Scholarship","UGA Funding Source","","",51,75750,6,0,51,75750,0,0,6,1500,0,0,51,75750
"15-JUN-20","1920","20P2FW","Presidential Scholarship II","Presidential Scholarship II",26,36750,26,38250,0,0,26,38250,0,0,0,0,0,0,26,38250,26,36750,25,36000,1,0,25,36000,0,0,1,1500,0,0,25,36000,1,1500,1,1500,0,0,1,1500,0,0,0,0,0,0,0,0,"UA Scholarship","UGA Funding Source","","",52,75750,1,0,52,75750,0,0,1,1500,0,0,51,74250
"15-JUN-20","1819","20P2NW","Presidential Scholarship II","Presidential Scholarship II",29,31500,22,33000,7,0,22,33000,0,0,7,0,0,0,22,33000,31,34500,22,33000,9,0,22,33000,0,0,9,1500,0,0,22,33000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UA Scholarship","UGA Funding Source","","",44,66000,16,0,44,66000,0,0,16,1500,0,0,44,66000
"15-JUN-20","1920","20P2NW","Presidential Scholarship II","Presidential Scholarship II",22,30000,20,30000,2,0,20,30000,0,0,2,1500,0,0,20,30000,22,30000,20,30000,2,0,20,30000,0,0,2,1500,0,0,19,27000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UA Scholarship","UGA Funding Source","","",40,60000,4,0,40,60000,0,0,4,3000,0,0,39,57000
"15-JUN-20","1819","20PRFW","Presidential Scholarship","Presidential Scholarship with Full Waiver",161,234750,71,105000,90,0,71,105000,0,0,90,127500,0,0,72,105000,161,234750,70,103500,91,0,70,103500,0,0,91,130500,0,0,69,103500,2,1500,2,1500,0,0,2,1500,0,0,0,0,0,0,1,1500,"UA Scholarship","UGA Funding Source","","",143,210000,181,0,143,210000,0,0,181,258000,0,0,142,210000
"15-JUN-20","1920","20PRFW","Presidential Scholarship","Presidential Scholarship with Full Waiver",83,121500,52,78000,31,0,52,78000,0,0,31,45000,0,0,52,78000,81,118500,51,75000,30,0,51,75000,0,0,30,43500,0,0,47,70500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UA Scholarship","UGA Funding Source","","",103,153000,61,0,103,153000,0,0,61,88500,0,0,99,148500
"15-JUN-20","1819","20PRNW","Presidential Scholarship","Presidential Scholarship",215,301661,123,184500,92,0,123,184500,0,0,92,118500,0,0,123,184500,217,304661,123,181500,94,0,123,181500,0,0,94,118500,0,0,121,181500,1,1500,1,1500,0,0,1,1500,0,0,0,0,0,0,1,1500,"UA Scholarship","UGA Funding Source","","",247,367500,186,0,247,367500,0,0,186,237000,0,0,245,367500
"15-JUN-20","1920","20PRNW","Presidential Scholarship","Presidential Scholarship",171,249000,110,165000,61,0,110,165000,0,0,61,85500,0,0,109,163500,170,247500,110,163500,60,0,110,163500,0,0,60,85500,0,0,105,157500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UA Scholarship","UGA Funding Source","","",220,328500,121,0,220,328500,0,0,121,171000,0,0,214,321000
"15-JUN-20","1819","20RONC","Ron Clark Academy Scholarship","Ron Clark Academy Scholarship",1,500,1,500,0,0,1,500,0,0,0,0,0,0,1,500,1,500,1,500,0,0,1,500,0,0,0,0,0,0,1,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UA Scholarship","UGA Funding Source","","",2,1000,0,0,2,1000,0,0,0,0,0,0,2,1000
"15-JUN-20","1920","20RONC","Ron Clark Academy Scholarship","Ron Clark Academy Scholarship",1,500,1,500,0,0,1,500,0,0,0,0,0,0,1,500,1,500,1,500,0,0,1,500,0,0,0,0,0,0,1,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UA Scholarship","UGA Funding Source","","",2,1000,0,0,2,1000,0,0,0,0,0,0,2,1000
"15-JUN-20","1819","20SLOS","Lynes and Eugenie Sloss Sch","Lynes and Eugenie Sloss Scholarship",2,1000,2,1000,0,0,2,1000,0,0,0,0,0,0,2,1000,2,1000,2,500,0,0,2,500,0,0,0,0,0,0,1,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UA Scholarship","UGA Funding Source","","",4,1500,0,0,4,1500,0,0,0,0,0,0,3,1500
"15-JUN-20","1819","20TBAY","Tampa Bay Alumni Scholarship","Tampa Bay Alumni Scholarship",1,500,1,500,0,0,1,500,0,0,0,0,0,0,1,500,1,500,1,500,0,0,1,500,0,0,0,0,0,0,1,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UA Scholarship","UGA Funding Source","","",2,1000,0,0,2,1000,0,0,0,0,0,0,2,1000
"15-JUN-20","1920","20TBAY","Tampa Bay Alumni Scholarship","Tampa Bay Alumni Scholarship",1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UA Scholarship","UGA Funding Source","","",0,0,2,0,0,0,0,0,2,0,0,0,0,0
"15-JUN-20","1819","20WOOD","Woodruff Scholarship","Woodruff Scholarship",7,10000,7,17500,0,0,7,17500,0,0,0,0,0,0,7,17500,7,10000,7,17500,0,0,7,17500,0,0,0,0,0,0,7,17500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UA Scholarship","UGA Funding Source","","",14,35000,0,0,14,35000,0,0,0,0,0,0,14,35000
"15-JUN-20","1920","20WOOD","Woodruff Scholarship","Woodruff Scholarship",11,22000,7,17500,4,0,7,17500,0,0,4,8500,0,0,7,17500,11,22000,7,17500,4,0,7,17500,0,0,4,8500,0,0,7,17500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UA Scholarship","UGA Funding Source","","",14,35000,8,0,14,35000,0,0,8,17000,0,0,14,35000
"15-JUN-20","2021","20WOOD","Woodruff Scholarship","Woodruff Scholarship",2,5000,2,5000,0,0,2,5000,0,0,0,0,0,0,0,0,2,5000,2,5000,0,0,2,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UA Scholarship","UGA Funding Source","","",4,10000,0,0,4,10000,0,0,0,0,0,0,0,0
"15-JUN-20","1819","30MBBL","Ath Sch Men-Basketball","Ath Sch Men-Basketball",18,279197,18,284251,0,0,18,284251,0,0,0,0,0,0,0,0,17,257188,17,262242,0,0,17,262242,0,0,0,0,0,0,0,0,11,63103,11,63103,0,0,11,63103,0,0,0,0,0,0,0,0,"Athletic Scholarship","UGA Funding Source","","ATHMEN",46,609596,0,0,46,609596,0,0,0,0,0,0,0,0
"15-JUN-20","1920","30MBBL","Ath Sch Men-Basketball","Ath Sch Men-Basketball",18,286035,18,286102,0,0,18,286102,0,0,0,0,0,0,0,0,19,305030,19,290925,0,0,19,290925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Athletic Scholarship","UGA Funding Source","","ATHMEN",37,577027,0,0,37,577027,0,0,0,0,0,0,0,0
"15-JUN-20","1819","30MBSE","Ath Sch Men-Baseball","Ath Sch Men-Baseball",37,230030,35,214560,2,0,35,214560,0,0,2,6130,0,0,0,0,35,227549,33,207745,2,0,33,207745,0,0,2,6130,0,0,0,0,27,86169,27,88681,0,0,27,88681,0,0,0,0,0,0,0,0,"Athletic Scholarship","UGA Funding Source","","ATHMEN",95,510986,4,0,95,510986,0,0,4,12260,0,0,0,0
"15-JUN-20","1920","30MBSE","Ath Sch Men-Baseball","Ath Sch Men-Baseball",32,208575,32,211910,0,0,32,211910,0,0,0,0,0,0,0,0,35,220411,35,220356,0,0,35,220356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Athletic Scholarship","UGA Funding Source","","ATHMEN",67,432266,0,0,67,432266,0,0,0,0,0,0,0,0
"15-JUN-20","1819","30MFTB","Ath Sch Men-Football","Ath Sch Men-Football",106,1597389,106,1593315,0,0,106,1593315,0,0,0,0,0,0,0,0,119,1843482,119,1515734,0,0,119,1515734,0,0,0,0,0,0,0,0,84,627105,84,624897,0,0,84,624897,0,0,0,0,0,0,0,0,"Athletic Scholarship","UGA Funding Source","","ATHMEN",309,3733946,0,0,309,3733946,0,0,0,0,0,0,0,0
"15-JUN-20","1920","30MFTB","Ath Sch Men-Football","Ath Sch Men-Football",97,1629560,95,1643017,2,0,95,1643017,0,0,2,12961,0,0,0,0,104,1719949,102,1392836,2,0,102,1392836,0,0,2,12961,0,0,0,0,1,25,1,25,0,0,1,25,0,0,0,0,0,0,0,0,"Athletic Scholarship","UGA Funding Source","","ATHMEN",198,3035878,4,0,198,3035878,0,0,4,25922,0,0,0,0
"15-JUN-20","1819","30MGLF","Ath Sch Men-Golf","Ath Sch Men-Golf",15,89061,15,92025,0,0,15,92025,0,0,0,0,0,0,0,0,14,74278,14,92444,0,0,14,92444,0,0,0,0,0,0,0,0,6,28332,6,12910,0,0,6,12910,0,0,0,0,0,0,0,0,"Athletic Scholarship","UGA Funding Source","","ATHMEN",35,197379,0,0,35,197379,0,0,0,0,0,0,0,0
"15-JUN-20","1920","30MGLF","Ath Sch Men-Golf","Ath Sch Men-Golf",15,90565,15,108201,0,0,15,108201,0,0,0,0,0,0,0,0,14,90165,14,110201,0,0,14,110201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Athletic Scholarship","UGA Funding Source","","ATHMEN",29,218402,0,0,29,218402,0,0,0,0,0,0,0,0
